agents,map_file,solver,solved,soc,soc_lb,makespan,makespan_lb,sum_of_loss,sum_of_loss_lb,comp_time,seed,Opti_Deadline,Bool_Opti,Scenario_File,N
980,den520d.map,planner,1,218632,164507,410,410,178284,164507,8029,0,256,True,den520d-random-17.scen,980
20,den520d.map,planner,1,3314,3307,328,328,3314,3307,7,0,0,False,den520d-random-2.scen,20
20,den520d.map,planner,1,3314,3307,328,328,3314,3307,7,0,0,True,den520d-random-2.scen,20
20,den520d.map,planner,1,3314,3307,328,328,3314,3307,7,0,1,True,den520d-random-2.scen,20
20,den520d.map,planner,1,3314,3307,328,328,3314,3307,7,0,4,True,den520d-random-2.scen,20
20,den520d.map,planner,1,3314,3307,328,328,3314,3307,7,0,16,True,den520d-random-2.scen,20
20,den520d.map,planner,1,3314,3307,328,328,3314,3307,9,0,64,True,den520d-random-2.scen,20
20,den520d.map,planner,1,3314,3307,328,328,3314,3307,7,0,256,True,den520d-random-2.scen,20
140,den520d.map,planner,1,27778,24801,383,383,25231,24801,65,0,0,False,den520d-random-2.scen,140
140,den520d.map,planner,1,27778,24801,383,383,25231,24801,61,0,0,True,den520d-random-2.scen,140
140,den520d.map,planner,1,27574,24801,383,383,25211,24801,71,0,1,True,den520d-random-2.scen,140
140,den520d.map,planner,1,27574,24801,383,383,25211,24801,61,0,4,True,den520d-random-2.scen,140
140,den520d.map,planner,1,27574,24801,383,383,25211,24801,59,0,16,True,den520d-random-2.scen,140
140,den520d.map,planner,1,27574,24801,383,383,25211,24801,60,0,64,True,den520d-random-2.scen,140
140,den520d.map,planner,1,27574,24801,383,383,25211,24801,63,0,256,True,den520d-random-2.scen,140
260,den520d.map,planner,1,52197,45945,391,391,47020,45945,143,0,0,False,den520d-random-2.scen,260
260,den520d.map,planner,1,52197,45945,391,391,47020,45945,134,0,0,True,den520d-random-2.scen,260
260,den520d.map,planner,1,52554,45945,391,391,47067,45945,127,0,1,True,den520d-random-2.scen,260
260,den520d.map,planner,1,52554,45945,391,391,47067,45945,132,0,4,True,den520d-random-2.scen,260
260,den520d.map,planner,1,52554,45945,391,391,47067,45945,128,0,16,True,den520d-random-2.scen,260
260,den520d.map,planner,1,52554,45945,391,391,47067,45945,129,0,64,True,den520d-random-2.scen,260
260,den520d.map,planner,1,52554,45945,391,391,47067,45945,131,0,256,True,den520d-random-2.scen,260
380,den520d.map,planner,1,79784,66215,391,391,68690,66215,213,0,0,False,den520d-random-2.scen,380
380,den520d.map,planner,1,79784,66215,391,391,68690,66215,207,0,0,True,den520d-random-2.scen,380
380,den520d.map,planner,1,79192,66215,392,391,68430,66215,212,0,1,True,den520d-random-2.scen,380
380,den520d.map,planner,1,78929,66215,392,391,68529,66215,210,0,4,True,den520d-random-2.scen,380
380,den520d.map,planner,1,77794,66215,393,391,68416,66215,237,0,16,True,den520d-random-2.scen,380
